lifelogger,acc,mae,f1
Client_id_42.csv,0.26666666666666666,3.088888888888889,0.21768281101614437
Client_id_37.csv,0.6666666666666666,0.9629629629629629,0.5333333333333333
Client_id_57.csv,0.425531914893617,2.382978723404255,0.31623993268421685
Client_id_19.csv,0.23214285714285715,3.8035714285714284,0.172088584650161
Client_id_53.csv,0.3877551020408163,1.816326530612245,0.3571991770749534
Client_id_31.csv,0.2962962962962963,2.1296296296296298,0.2780246913580247
Client_id_17.csv,0.24528301886792453,1.490566037735849,0.17174436393392073
Client_id_47.csv,0.44,2.18,0.4076611253196931
Client_id_28.csv,0.2727272727272727,2.1454545454545455,0.21212121212121215
Client_id_62.csv,0.20512820512820512,3.41025641025641,0.1719169719169719
Client_id_41.csv,0.25,2.6923076923076925,0.23534706034706032
Client_id_32.csv,0.35185185185185186,2.9444444444444446,0.22395540100458136
Client_id_46.csv,0.42592592592592593,2.1481481481481484,0.35447891347038546
Client_id_39.csv,0.3076923076923077,2.8076923076923075,0.2734981945508261
Client_id_51.csv,0.45454545454545453,1.6181818181818182,0.36648957103502555
Client_id_23.csv,0.25925925925925924,2.888888888888889,0.2180146132527085
Client_id_48.csv,0.38461538461538464,1.6730769230769231,0.35192546583850925
Client_id_49.csv,0.21818181818181817,2.963636363636364,0.13324185248713552
Client_id_25.csv,0.3888888888888889,1.6111111111111112,0.35708273208273206
Client_id_38.csv,0.20754716981132076,1.8113207547169812,0.13024585477415665
Client_id_61.csv,0.25,2.15,0.1816025641025641
Client_id_35.csv,0.5,1.6785714285714286,0.39299830604178426
Client_id_60.csv,0.38636363636363635,1.6818181818181819,0.2919823232323232
Client_id_44.csv,0.5740740740740741,1.8703703703703705,0.5008903133903134
Client_id_26.csv,0.3888888888888889,2.8055555555555554,0.31228070175438594
Client_id_43.csv,0.18518518518518517,2.7222222222222223,0.10129068462401794
Client_id_29.csv,0.32727272727272727,2.109090909090909,0.2990009990009989
Client_id_34.csv,0.24074074074074073,2.4814814814814814,0.19232808450088856
Client_id_54.csv,0.5192307692307693,2.5,0.4557861493345365
Client_id_18.csv,0.23636363636363636,2.018181818181818,0.15819060166886253
Client_id_36.csv,0.32142857142857145,2.375,0.26793831168831167
Client_id_27.csv,0.4716981132075472,2.7735849056603774,0.4200704955421937
Client_id_55.csv,0.24074074074074073,1.8333333333333333,0.18413835661897676
Client_id_16.csv,0.4727272727272727,1.490909090909091,0.41248524203069664
Client_id_30.csv,0.3148148148148148,2.1481481481481484,0.22874779541446205
Client_id_45.csv,0.46938775510204084,1.8775510204081634,0.42031437949805295
Client_id_52.csv,0.33962264150943394,2.339622641509434,0.2928203871600098
Client_id_33.csv,0.3333333333333333,3.6296296296296298,0.26168430335097
Client_id_22.csv,0.42592592592592593,1.7962962962962963,0.368025493025493
Client_id_56.csv,0.803921568627451,1.0588235294117647,0.7776928953399542
