0,1,2,3,4,5,6,7,8
0,0,1,0,1,0,0,0,0
0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,1
0,0,4,2,4,0,0,0,1
0,0,1,3,11,1,0,0,1
0,0,0,2,5,0,0,0,2
0,0,0,0,5,0,0,0,1
0,0,0,0,2,0,0,0,1
0,0,0,1,1,0,0,0,0
