0,1,2,3,4,5,6,7
0,4,0,0,0,0,0,0
0,3,0,0,0,0,0,0
0,2,0,0,0,0,0,0
0,2,0,0,0,0,0,0
0,4,0,0,0,0,0,0
0,6,0,0,0,0,0,0
0,11,0,0,0,0,0,0
0,25,0,0,0,0,0,0
