0,1,2,3,4,5,6,7
0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,2
0,0,0,0,0,0,1,4
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,1,2,5
0,0,0,0,0,0,2,5
0,0,0,0,0,0,3,16
