0,1,2,3,4,5,6,7
0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
6,0,0,0,0,2,0,1
5,0,0,0,0,0,0,2
14,0,0,0,0,2,0,4
2,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0
